ID,num_of_leaves,model,non_binary_prob,planted,remove_extinct,rescale_to_height,dupl_rate,loss_rate,hgt_rate,prohibit_extinction,replace_prob
P1_0199,17,innovation,0.47036393911901,True,False,1,0.5,0.5,0.5,per_family,1
P1_0200,41,innovation,0.033357369089157,True,False,1,0.5,0.5,0.5,per_family,1
P1_0201,30,innovation,0.101796430565729,True,False,1,0.5,0.5,0.5,per_family,1
P1_0202,26,innovation,0.443451334162102,True,False,1,0.5,0.5,0.5,per_family,1
P1_0203,39,innovation,0.386686498013573,True,False,1,0.5,0.5,0.5,per_family,1
P1_0204,18,innovation,0.163211385527266,True,False,1,0.5,0.5,0.5,per_family,1
P1_0205,37,innovation,0.142772032116304,True,False,1,0.5,0.5,0.5,per_family,1
P1_0206,41,innovation,0.071126880821318,True,False,1,0.5,0.5,0.5,per_family,1
P1_0207,17,innovation,0.048696087408414,True,False,1,0.5,0.5,0.5,per_family,1
P1_0208,35,innovation,0.273628456155275,True,False,1,0.5,0.5,0.5,per_family,1
P1_0209,21,innovation,0.375853957663055,True,False,1,0.5,0.5,0.5,per_family,1
P1_0210,14,innovation,0.30777039521989,True,False,1,0.5,0.5,0.5,per_family,1
P1_0211,10,innovation,0.375008459898021,True,False,1,0.5,0.5,0.5,per_family,1
P1_0212,32,innovation,0.209619823237418,True,False,1,0.5,0.5,0.5,per_family,1
P1_0213,39,innovation,0.133187159174788,True,False,1,0.5,0.5,0.5,per_family,1
P1_0214,38,innovation,0.207775770184753,True,False,1,0.5,0.5,0.5,per_family,1
P1_0215,47,innovation,0.276710459714422,True,False,1,0.5,0.5,0.5,per_family,1
P1_0216,16,innovation,0.175082468319451,True,False,1,0.5,0.5,0.5,per_family,1
P1_0217,42,innovation,0.369585344584291,True,False,1,0.5,0.5,0.5,per_family,1
P1_0218,15,innovation,0.386546119248162,True,False,1,0.5,0.5,0.5,per_family,1
P1_0219,27,innovation,0.379752074284879,True,False,1,0.5,0.5,0.5,per_family,1
P1_0220,24,innovation,0.059518308182342,True,False,1,0.5,0.5,0.5,per_family,1
P1_0221,21,innovation,0.472422666656541,True,False,1,0.5,0.5,0.5,per_family,1
P1_0222,37,innovation,0.405360479952968,True,False,1,0.5,0.5,0.5,per_family,1
P1_0223,45,innovation,0.023435035346928,True,False,1,0.5,0.5,0.5,per_family,1
P1_0224,49,innovation,0.357306564789376,True,False,1,0.5,0.5,0.5,per_family,1
P1_0225,21,innovation,0.013825910537704,True,False,1,0.5,0.5,0.5,per_family,1
P1_0226,41,innovation,0.241890013126118,True,False,1,0.5,0.5,0.5,per_family,1
P1_0227,33,innovation,0.318378073208546,True,False,1,0.5,0.5,0.5,per_family,1
P1_0228,28,innovation,0.126211578442274,True,False,1,0.5,0.5,0.5,per_family,1
P1_0229,26,innovation,0.373445538604476,True,False,1,0.5,0.5,0.5,per_family,1
P1_0230,10,innovation,0.480178354269942,True,False,1,0.5,0.5,0.5,per_family,1
P1_0231,12,innovation,0.029153170439794,True,False,1,0.5,0.5,0.5,per_family,1
P1_0232,43,innovation,0.026816277342573,True,False,1,0.5,0.5,0.5,per_family,1
P1_0233,32,innovation,0.079213716395899,True,False,1,0.5,0.5,0.5,per_family,1
P1_0234,27,innovation,0.383685407769937,True,False,1,0.5,0.5,0.5,per_family,1
P1_0235,18,innovation,0.377561120943688,True,False,1,0.5,0.5,0.5,per_family,1
P1_0236,31,innovation,0.286543772722575,True,False,1,0.5,0.5,0.5,per_family,1
P1_0237,23,innovation,0.330008493576387,True,False,1,0.5,0.5,0.5,per_family,1
P1_0238,25,innovation,0.356128496626675,True,False,1,0.5,0.5,0.5,per_family,1
P1_0239,40,innovation,0.244053603835397,True,False,1,0.5,0.5,0.5,per_family,1
P1_0240,16,innovation,0.348184990404002,True,False,1,0.5,0.5,0.5,per_family,1
P1_0241,13,innovation,0.456968436180464,True,False,1,0.5,0.5,0.5,per_family,1
P1_0242,49,innovation,0.464780675180962,True,False,1,0.5,0.5,0.5,per_family,1
P1_0243,24,innovation,0.353920024210235,True,False,1,0.5,0.5,0.5,per_family,1
P1_0244,28,innovation,0.435039703834934,True,False,1,0.5,0.5,0.5,per_family,1
P1_0245,40,innovation,0.26939173054012,True,False,1,0.5,0.5,0.5,per_family,1
P1_0246,14,innovation,0.263536708853499,True,False,1,0.5,0.5,0.5,per_family,1
P1_0247,28,innovation,0.015855207541414,True,False,1,0.5,0.5,0.5,per_family,1
P1_0248,18,innovation,0.423188393635679,True,False,1,0.5,0.5,0.5,per_family,1
P1_0249,12,innovation,0.375476046426821,True,False,1,0.5,0.5,0.5,per_family,1
P1_0250,30,innovation,0.172830721928479,True,False,1,0.5,0.5,0.5,per_family,1
P1_0251,28,innovation,0.332003144941808,True,False,1,0.5,0.5,0.5,per_family,1
P1_0252,13,innovation,0.175740411883766,True,False,1,0.5,0.5,0.5,per_family,1
P1_0253,49,innovation,0.092023656839677,True,False,1,0.5,0.5,0.5,per_family,1
P1_0254,31,innovation,0.276995353544175,True,False,1,0.5,0.5,0.5,per_family,1
P1_0255,46,innovation,0.059355042978254,True,False,1,0.5,0.5,0.5,per_family,1
P1_0256,26,innovation,0.060652518580063,True,False,1,0.5,0.5,0.5,per_family,1
P1_0257,13,innovation,0.087524822840604,True,False,1,0.5,0.5,0.5,per_family,1
P1_0258,11,innovation,0.179749587058407,True,False,1,0.5,0.5,0.5,per_family,1
P1_0259,19,innovation,0.014134067133982,True,False,1,0.5,0.5,0.5,per_family,1
P1_0260,49,innovation,0.397303602407363,True,False,1,0.5,0.5,0.5,per_family,1
P1_0261,45,innovation,0.201249260142895,True,False,1,0.5,0.5,0.5,per_family,1
P1_0262,45,innovation,0.082888404733898,True,False,1,0.5,0.5,0.5,per_family,1
P1_0263,15,innovation,0.322086390494219,True,False,1,0.5,0.5,0.5,per_family,1
P1_0264,48,innovation,0.348111399231494,True,False,1,0.5,0.5,0.5,per_family,1
P1_0265,25,innovation,0.498272721561142,True,False,1,0.5,0.5,0.5,per_family,1
P1_0266,21,innovation,0.483576874762163,True,False,1,0.5,0.5,0.5,per_family,1
P1_0267,10,innovation,0.213513908780032,True,False,1,0.5,0.5,0.5,per_family,1
P1_0268,24,innovation,0.053653059588451,True,False,1,0.5,0.5,0.5,per_family,1
P1_0269,45,innovation,0.110582974138851,True,False,1,0.5,0.5,0.5,per_family,1
P1_0270,28,innovation,0.188797999297868,True,False,1,0.5,0.5,0.5,per_family,1
P1_0271,26,innovation,0.16971758592173,True,False,1,0.5,0.5,0.5,per_family,1
P1_0272,16,innovation,0.432874833412853,True,False,1,0.5,0.5,0.5,per_family,1
P1_0273,19,innovation,0.117326402744344,True,False,1,0.5,0.5,0.5,per_family,1
P1_0274,28,innovation,0.161063377807283,True,False,1,0.5,0.5,0.5,per_family,1
P1_0275,33,innovation,0.35286159244995,True,False,1,0.5,0.5,0.5,per_family,1
P1_0276,49,innovation,0.152306505111507,True,False,1,0.5,0.5,0.5,per_family,1
P1_0277,37,innovation,0.083259647912479,True,False,1,0.5,0.5,0.5,per_family,1
P1_0278,32,innovation,0.263357823210481,True,False,1,0.5,0.5,0.5,per_family,1
P1_0279,14,innovation,0.006779814546717,True,False,1,0.5,0.5,0.5,per_family,1
P1_0280,29,innovation,0.34063511181404,True,False,1,0.5,0.5,0.5,per_family,1
P1_0281,10,innovation,0.012487907466087,True,False,1,0.5,0.5,0.5,per_family,1
P1_0282,35,innovation,0.277464407519905,True,False,1,0.5,0.5,0.5,per_family,1
P1_0283,48,innovation,0.209235537748972,True,False,1,0.5,0.5,0.5,per_family,1
P1_0284,49,innovation,0.33296171456598,True,False,1,0.5,0.5,0.5,per_family,1
P1_0285,38,innovation,0.414065589121093,True,False,1,0.5,0.5,0.5,per_family,1
P1_0286,48,innovation,0.397321308344397,True,False,1,0.5,0.5,0.5,per_family,1
P1_0287,28,innovation,0.351160942190344,True,False,1,0.5,0.5,0.5,per_family,1
P1_0288,25,innovation,0.309843229379796,True,False,1,0.5,0.5,0.5,per_family,1
P1_0289,34,innovation,0.101955949720241,True,False,1,0.5,0.5,0.5,per_family,1
P1_0290,11,innovation,0.432241806774615,True,False,1,0.5,0.5,0.5,per_family,1
P1_0291,29,innovation,0.295095315929116,True,False,1,0.5,0.5,0.5,per_family,1
P1_0292,26,innovation,0.180909414853631,True,False,1,0.5,0.5,0.5,per_family,1
P1_0293,47,innovation,0.482374021177626,True,False,1,0.5,0.5,0.5,per_family,1
P1_0294,39,innovation,0.020412715675199,True,False,1,0.5,0.5,0.5,per_family,1
P1_0295,40,innovation,0.33405695786235,True,False,1,0.5,0.5,0.5,per_family,1
P1_0296,39,innovation,0.219064474044518,True,False,1,0.5,0.5,0.5,per_family,1
P1_0297,37,innovation,0.068157271317649,True,False,1,0.5,0.5,0.5,per_family,1
P1_0298,40,innovation,0.350614710880687,True,False,1,0.5,0.5,0.5,per_family,1
P1_0299,42,innovation,0.082002772418797,True,False,1,0.5,0.5,0.5,per_family,1
P1_0300,43,innovation,0.483237624592294,True,False,1,0.5,0.5,0.5,per_family,1
P1_0301,34,innovation,0.350179418202838,True,False,1,0.5,0.5,0.5,per_family,1
P1_0302,30,innovation,0.216209737967915,True,False,1,0.5,0.5,0.5,per_family,1
P1_0303,49,innovation,0.251622168510097,True,False,1,0.5,0.5,0.5,per_family,1
P1_0304,41,innovation,0.33311231356512,True,False,1,0.5,0.5,0.5,per_family,1
P1_0305,22,innovation,0.298565099321631,True,False,1,0.5,0.5,0.5,per_family,1
P1_0306,49,innovation,0.427622597465603,True,False,1,0.5,0.5,0.5,per_family,1
P1_0307,22,innovation,0.383882180998468,True,False,1,0.5,0.5,0.5,per_family,1
P1_0308,40,innovation,0.120231231423612,True,False,1,0.5,0.5,0.5,per_family,1
P1_0309,18,innovation,0.321164705677338,True,False,1,0.5,0.5,0.5,per_family,1
P1_0310,10,innovation,0.438144820704261,True,False,1,0.5,0.5,0.5,per_family,1
P1_0311,21,innovation,0.221915723130787,True,False,1,0.5,0.5,0.5,per_family,1
P1_0312,26,innovation,0.380141993322236,True,False,1,0.5,0.5,0.5,per_family,1
P1_0313,32,innovation,0.099381975483652,True,False,1,0.5,0.5,0.5,per_family,1
P1_0314,41,innovation,0.403184312664335,True,False,1,0.5,0.5,0.5,per_family,1
P1_0315,49,innovation,0.05972848490258,True,False,1,0.5,0.5,0.5,per_family,1
P1_0316,14,innovation,0.329951910582498,True,False,1,0.5,0.5,0.5,per_family,1
P1_0317,13,innovation,0.077070318416373,True,False,1,0.5,0.5,0.5,per_family,1
P1_0318,37,innovation,0.160506003773823,True,False,1,0.5,0.5,0.5,per_family,1
P1_0319,21,innovation,0.398190609200065,True,False,1,0.5,0.5,0.5,per_family,1
P1_0320,34,innovation,0.469435042467489,True,False,1,0.5,0.5,0.5,per_family,1
P1_0321,34,innovation,0.218178137357377,True,False,1,0.5,0.5,0.5,per_family,1
P1_0322,12,innovation,0.022931050955623,True,False,1,0.5,0.5,0.5,per_family,1
P1_0323,48,innovation,0.083730436809308,True,False,1,0.5,0.5,0.5,per_family,1
P1_0324,13,innovation,0.077474524311747,True,False,1,0.5,0.5,0.5,per_family,1
P1_0325,49,innovation,0.027463215610945,True,False,1,0.5,0.5,0.5,per_family,1
P1_0326,15,innovation,0.34282216466646,True,False,1,0.5,0.5,0.5,per_family,1
P1_0327,14,innovation,0.076347046581785,True,False,1,0.5,0.5,0.5,per_family,1
P1_0328,25,innovation,0.487712696984359,True,False,1,0.5,0.5,0.5,per_family,1
P1_0329,17,innovation,0.256716665426347,True,False,1,0.5,0.5,0.5,per_family,1
P1_0330,20,innovation,0.323263929342651,True,False,1,0.5,0.5,0.5,per_family,1
P1_0331,28,innovation,0.480433473873772,True,False,1,0.5,0.5,0.5,per_family,1
P1_0332,35,innovation,0.151284171313866,True,False,1,0.5,0.5,0.5,per_family,1
P1_0333,16,innovation,0.376273243151645,True,False,1,0.5,0.5,0.5,per_family,1
P1_0334,36,innovation,0.224113742513193,True,False,1,0.5,0.5,0.5,per_family,1
P1_0335,29,innovation,0.196077254207134,True,False,1,0.5,0.5,0.5,per_family,1
P1_0336,21,innovation,0.180827254475404,True,False,1,0.5,0.5,0.5,per_family,1
P1_0337,14,innovation,0.456557019160065,True,False,1,0.5,0.5,0.5,per_family,1
P1_0338,37,innovation,0.04524825758486,True,False,1,0.5,0.5,0.5,per_family,1
P1_0339,20,innovation,0.375055003882679,True,False,1,0.5,0.5,0.5,per_family,1
P1_0340,47,innovation,0.149884337023697,True,False,1,0.5,0.5,0.5,per_family,1
P1_0341,27,innovation,0.145874375630804,True,False,1,0.5,0.5,0.5,per_family,1
P1_0342,13,innovation,0.148118507369886,True,False,1,0.5,0.5,0.5,per_family,1
P1_0343,49,innovation,0.054019751539733,True,False,1,0.5,0.5,0.5,per_family,1
P1_0344,18,innovation,0.164780926225138,True,False,1,0.5,0.5,0.5,per_family,1
P1_0345,15,innovation,0.141888855202233,True,False,1,0.5,0.5,0.5,per_family,1
P1_0346,25,innovation,0.158202381106628,True,False,1,0.5,0.5,0.5,per_family,1
P1_0347,24,innovation,0.09052797365015,True,False,1,0.5,0.5,0.5,per_family,1
P1_0348,13,innovation,0.056533600699839,True,False,1,0.5,0.5,0.5,per_family,1
P1_0349,22,innovation,0.418337190802318,True,False,1,0.5,0.5,0.5,per_family,1
P1_0350,46,innovation,0.384899293469408,True,False,1,0.5,0.5,0.5,per_family,1
P1_0351,46,innovation,0.138606793994768,True,False,1,0.5,0.5,0.5,per_family,1
P1_0352,28,innovation,0.154322528862932,True,False,1,0.5,0.5,0.5,per_family,1
P1_0353,20,innovation,0.340328739877744,True,False,1,0.5,0.5,0.5,per_family,1
P1_0354,12,innovation,0.022645822541555,True,False,1,0.5,0.5,0.5,per_family,1
P1_0355,27,innovation,0.41513066093907,True,False,1,0.5,0.5,0.5,per_family,1
P1_0356,23,innovation,0.291354661303734,True,False,1,0.5,0.5,0.5,per_family,1
P1_0357,23,innovation,0.018153195167927,True,False,1,0.5,0.5,0.5,per_family,1
P1_0358,34,innovation,0.127746916562944,True,False,1,0.5,0.5,0.5,per_family,1
P1_0359,47,innovation,0.414498335050197,True,False,1,0.5,0.5,0.5,per_family,1
P1_0360,30,innovation,0.157656683523547,True,False,1,0.5,0.5,0.5,per_family,1
P1_0361,28,innovation,0.344224136265439,True,False,1,0.5,0.5,0.5,per_family,1
P1_0362,24,innovation,0.055656076179854,True,False,1,0.5,0.5,0.5,per_family,1
P1_0363,44,innovation,0.35975744298978,True,False,1,0.5,0.5,0.5,per_family,1
P1_0364,22,innovation,0.000870709899646,True,False,1,0.5,0.5,0.5,per_family,1
P1_0365,29,innovation,0.046307590103991,True,False,1,0.5,0.5,0.5,per_family,1
P1_0366,15,innovation,0.376023942625148,True,False,1,0.5,0.5,0.5,per_family,1
P1_0367,16,innovation,0.175942562779197,True,False,1,0.5,0.5,0.5,per_family,1
P1_0368,38,innovation,0.093193923395131,True,False,1,0.5,0.5,0.5,per_family,1
P1_0369,36,innovation,0.186201227016752,True,False,1,0.5,0.5,0.5,per_family,1
P1_0370,26,innovation,0.217634718453691,True,False,1,0.5,0.5,0.5,per_family,1
P1_0371,24,innovation,0.121871501199117,True,False,1,0.5,0.5,0.5,per_family,1
P1_0372,12,innovation,0.059283067545158,True,False,1,0.5,0.5,0.5,per_family,1
P1_0373,19,innovation,0.4334812354043,True,False,1,0.5,0.5,0.5,per_family,1
P1_0374,41,innovation,0.124597279884154,True,False,1,0.5,0.5,0.5,per_family,1
P1_0375,44,innovation,0.082739686078775,True,False,1,0.5,0.5,0.5,per_family,1
P1_0376,45,innovation,0.119860900242104,True,False,1,0.5,0.5,0.5,per_family,1
P1_0377,21,innovation,0.214330505082217,True,False,1,0.5,0.5,0.5,per_family,1
P1_0378,27,innovation,0.294855121623914,True,False,1,0.5,0.5,0.5,per_family,1
P1_0379,40,innovation,0.214245423963629,True,False,1,0.5,0.5,0.5,per_family,1
P1_0380,17,innovation,0.391757994448107,True,False,1,0.5,0.5,0.5,per_family,1
P1_0381,19,innovation,0.493267709182668,True,False,1,0.5,0.5,0.5,per_family,1
P1_0382,32,innovation,0.050752105269396,True,False,1,0.5,0.5,0.5,per_family,1
P1_0383,48,innovation,0.187642582676816,True,False,1,0.5,0.5,0.5,per_family,1
P1_0384,43,innovation,0.358472030500603,True,False,1,0.5,0.5,0.5,per_family,1
P1_0385,39,innovation,0.032436358098045,True,False,1,0.5,0.5,0.5,per_family,1
P1_0386,31,innovation,0.411986736538598,True,False,1,0.5,0.5,0.5,per_family,1
P1_0387,28,innovation,0.382131632415628,True,False,1,0.5,0.5,0.5,per_family,1
P1_0388,22,innovation,0.469327685046962,True,False,1,0.5,0.5,0.5,per_family,1
P1_0389,47,innovation,0.25167038503014,True,False,1,0.5,0.5,0.5,per_family,1
P1_0390,42,innovation,0.117780127936471,True,False,1,0.5,0.5,0.5,per_family,1
P1_0391,16,innovation,0.43762043041337,True,False,1,0.5,0.5,0.5,per_family,1
P1_0392,30,innovation,0.302645273090164,True,False,1,0.5,0.5,0.5,per_family,1
P1_0393,14,innovation,0.246769209125565,True,False,1,0.5,0.5,0.5,per_family,1
P1_0394,39,innovation,0.498256285849191,True,False,1,0.5,0.5,0.5,per_family,1
P1_0395,12,innovation,0.010080917859237,True,False,1,0.5,0.5,0.5,per_family,1
P1_0396,16,innovation,0.27807438734367,True,False,1,0.5,0.5,0.5,per_family,1
P1_0397,13,innovation,0.252678637215727,True,False,1,0.5,0.5,0.5,per_family,1
P1_0398,27,innovation,0.187144539478711,True,False,1,0.5,0.5,0.5,per_family,1
P1_0399,41,innovation,0.094438504638266,True,False,1,0.5,0.5,0.5,per_family,1
P1_0400,41,innovation,0.056549517284771,True,False,1,0.5,0.5,0.5,per_family,1
P1_0401,16,innovation,0.428069727209802,True,False,1,0.5,0.5,0.5,per_family,1
P1_0402,11,innovation,0.105767878272475,True,False,1,0.5,0.5,0.5,per_family,1
P1_0403,42,innovation,0.399467972268735,True,False,1,0.5,0.5,0.5,per_family,1
P1_0404,44,innovation,0.330154503344776,True,False,1,0.5,0.5,0.5,per_family,1
P1_0405,21,innovation,0.37336174431135,True,False,1,0.5,0.5,0.5,per_family,1
P1_0406,34,innovation,0.316078528937392,True,False,1,0.5,0.5,0.5,per_family,1
P1_0407,26,innovation,0.339535141108888,True,False,1,0.5,0.5,0.5,per_family,1
P1_0408,44,innovation,0.18031218683596,True,False,1,0.5,0.5,0.5,per_family,1
P1_0409,32,innovation,0.223076766150318,True,False,1,0.5,0.5,0.5,per_family,1
P1_0410,13,innovation,0.015503435333944,True,False,1,0.5,0.5,0.5,per_family,1
P1_0411,42,innovation,0.450842474772185,True,False,1,0.5,0.5,0.5,per_family,1
P1_0412,43,innovation,0.262837416468453,True,False,1,0.5,0.5,0.5,per_family,1
P1_0413,14,innovation,0.451600276450562,True,False,1,0.5,0.5,0.5,per_family,1
P1_0414,34,innovation,0.302926789073447,True,False,1,0.5,0.5,0.5,per_family,1
P1_0415,45,innovation,0.396123663353261,True,False,1,0.5,0.5,0.5,per_family,1
P1_0416,27,innovation,0.150688275410865,True,False,1,0.5,0.5,0.5,per_family,1
P1_0417,28,innovation,0.352968919172855,True,False,1,0.5,0.5,0.5,per_family,1
P1_0418,41,innovation,0.232055507834523,True,False,1,0.5,0.5,0.5,per_family,1
P1_0419,46,innovation,0.109002044441097,True,False,1,0.5,0.5,0.5,per_family,1
P1_0420,35,innovation,0.244099924711202,True,False,1,0.5,0.5,0.5,per_family,1
P1_0421,16,innovation,0.48353521993088,True,False,1,0.5,0.5,0.5,per_family,1
P1_0422,41,innovation,0.048026057380546,True,False,1,0.5,0.5,0.5,per_family,1
P1_0423,31,innovation,0.022709677882744,True,False,1,0.5,0.5,0.5,per_family,1
P1_0424,43,innovation,0.250818602443253,True,False,1,0.5,0.5,0.5,per_family,1
P1_0425,36,innovation,0.184322041366916,True,False,1,0.5,0.5,0.5,per_family,1
P1_0426,44,innovation,0.297927228358335,True,False,1,0.5,0.5,0.5,per_family,1
P1_0427,32,innovation,0.096782076109587,True,False,1,0.5,0.5,0.5,per_family,1
P1_0428,14,innovation,0.420263933219598,True,False,1,0.5,0.5,0.5,per_family,1
P1_0429,46,innovation,0.17786649831097,True,False,1,0.5,0.5,0.5,per_family,1
P1_0430,43,innovation,0.101146798065556,True,False,1,0.5,0.5,0.5,per_family,1
P1_0431,23,innovation,0.234452827432155,True,False,1,0.5,0.5,0.5,per_family,1
P1_0432,49,innovation,0.183804848744452,True,False,1,0.5,0.5,0.5,per_family,1
P1_0433,24,innovation,0.476941112615779,True,False,1,0.5,0.5,0.5,per_family,1
P1_0434,17,innovation,0.341602804352693,True,False,1,0.5,0.5,0.5,per_family,1
P1_0435,17,innovation,0.188943632460567,True,False,1,0.5,0.5,0.5,per_family,1
P1_0436,11,innovation,0.35910257531974,True,False,1,0.5,0.5,0.5,per_family,1
P1_0437,21,innovation,0.486791867572884,True,False,1,0.5,0.5,0.5,per_family,1
P1_0438,24,innovation,0.009969177134566,True,False,1,0.5,0.5,0.5,per_family,1
P1_0439,28,innovation,0.091992001068514,True,False,1,0.5,0.5,0.5,per_family,1
P1_0440,42,innovation,0.498615276996676,True,False,1,0.5,0.5,0.5,per_family,1
P1_0441,43,innovation,0.454431211447686,True,False,1,0.5,0.5,0.5,per_family,1
P1_0442,41,innovation,0.000299907984129,True,False,1,0.5,0.5,0.5,per_family,1
P1_0443,13,innovation,0.347795631767346,True,False,1,0.5,0.5,0.5,per_family,1
P1_0444,19,innovation,0.245842068347053,True,False,1,0.5,0.5,0.5,per_family,1
P1_0445,45,innovation,0.106399035787955,True,False,1,0.5,0.5,0.5,per_family,1
P1_0446,31,innovation,0.484263787935424,True,False,1,0.5,0.5,0.5,per_family,1
P1_0447,17,innovation,0.196282578284765,True,False,1,0.5,0.5,0.5,per_family,1
P1_0448,24,innovation,0.144242885112794,True,False,1,0.5,0.5,0.5,per_family,1
P1_0449,16,innovation,0.490337160316517,True,False,1,0.5,0.5,0.5,per_family,1
P1_0450,40,innovation,0.402218249629535,True,False,1,0.5,0.5,0.5,per_family,1
P1_0451,19,innovation,0.469082170152764,True,False,1,0.5,0.5,0.5,per_family,1
P1_0452,12,innovation,0.292880086669903,True,False,1,0.5,0.5,0.5,per_family,1
P1_0453,24,innovation,0.135487943535756,True,False,1,0.5,0.5,0.5,per_family,1
P1_0454,49,innovation,0.415260955683824,True,False,1,0.5,0.5,0.5,per_family,1
P1_0455,20,innovation,0.26495697416257,True,False,1,0.5,0.5,0.5,per_family,1
P1_0456,35,innovation,0.169582293063951,True,False,1,0.5,0.5,0.5,per_family,1
